p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw
46.005791,47.406877,33.994168,24.644135,7.286036,4.100996,5.590548,5.952718,7.823888,3.221324,28.984988,59.057179,54.586166,19.747144,1.145923,4.477081,9.154094,0.076291,0.62021,0.185167,15.171691,0.985003,96.354866,114.883131,72.549602,35.155275,72.406265,47.67132,42.600184,43.15597,57.740927,48.505326,120.121866,54.552543
51.161387,48.302883,34.514418,25.123213,7.486766,4.289563,5.910748,6.250997,8.453933,3.376771,29.129675,62.274966,55.621995,20.418077,1.277854,4.70214,10.630864,0.120263,0.734759,0.192802,16.570253,1.046498,108.588538,137.535599,100.6045,38.639521,82.284016,47.573828,48.068112,41.625453,56.890688,65.614585,169.308115,61.152964
52.714531,50.813684,36.215691,26.72178,8.549015,3.783854,6.174801,6.584959,9.419094,3.616941,31.128211,69.443468,55.621312,21.877938,1.41723,4.020955,11.035452,0.241056,0.871633,0.244293,19.708637,1.400375,114.249377,134.256552,97.301757,41.334701,104.136546,40.734102,53.028956,36.556881,58.173965,92.106134,169.972909,60.172655
58.015885,54.314783,38.492957,28.963677,11.31081,3.357198,7.206715,8.016091,10.888361,3.853284,37.241466,80.371994,58.023613,27.454498,1.536315,3.576332,11.762925,0.410263,1.027173,0.323567,24.749139,2.103872,109.581535,120.613393,115.710324,40.758437,97.603456,39.546513,55.152137,36.347907,60.914236,95.236319,139.775064,49.247436
64.497372,57.988155,41.045572,31.277321,16.72308,4.354449,9.723934,11.769605,12.697415,4.912533,46.056188,92.495483,62.813034,40.749357,1.993177,4.578285,13.909897,0.587728,1.373545,0.428961,30.767056,3.212745,102.037124,116.84634,123.413649,29.940367,102.396039,33.163458,48.310835,31.716618,59.844773,78.436309,123.565288,41.037339
87.380877,59.325218,42.067437,32.904061,25.557589,6.873656,14.755679,19.55453,14.450802,6.851949,56.434904,102.930405,65.673584,67.251726,2.937053,7.175816,19.476703,0.832419,2.127986,0.611918,37.283612,4.738688,92.24649,116.188258,108.124479,21.825952,71.146945,25.676262,35.568607,28.342802,58.403928,49.904291,126.536435,37.361784
127.405748,56.675771,40.03439,32.146176,34.115924,10.857729,20.856389,29.308212,15.699829,9.595188,66.28579,105.344397,63.547166,96.003757,4.407849,11.268655,28.142863,1.197412,3.244665,0.857553,41.877536,6.131628,93.418348,123.721754,79.204891,18.628236,45.840945,18.336691,21.989657,20.542103,33.08261,30.991328,120.01348,42.605842
173.357504,49.949618,35.250707,29.013689,39.100594,15.241393,25.483547,36.778406,15.341592,12.482265,71.08678,97.74001,55.025688,115.320454,5.732296,15.991466,36.136734,1.564951,4.261847,1.115814,41.804384,6.694317,76.867726,76.234298,42.484089,17.517513,39.856363,7.997782,14.309405,8.759956,16.023821,22.3743,81.031519,32.362825
212.720154,40.148185,28.460447,23.909786,39.794563,19.233463,28.264189,41.639901,11.847296,14.997871,68.139591,77.12767,40.533489,122.312638,8.124148,19.750714,42.394899,2.117951,5.482472,1.638433,34.165925,6.178468,19.116287,19.006747,10.307631,5.589387,12.30211,1.501152,5.902443,1.869167,4.375623,6.05692,22.370331,8.727977
249.096093,32.185444,22.614802,19.686666,43.145313,22.662754,32.450126,50.40749,9.797016,17.446953,65.871847,64.265242,32.182221,137.587319,11.057491,23.159576,47.65147,2.866821,7.238889,2.194171,30.01355,6.394468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.697513,24.183641,16.816852,14.9354,43.141958,27.201071,33.830766,53.39885,8.407209,20.245896,58.748902,52.987511,26.988648,143.718473,12.201993,27.724289,48.944241,3.484357,8.363526,2.400052,25.943686,6.041073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.197449,18.856145,12.702922,11.083318,38.163932,33.734986,30.621862,48.708438,7.505802,24.301007,47.078317,43.428443,27.542507,126.977265,11.528731,34.494648,44.537143,3.905928,8.348137,2.185257,21.806731,5.106578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.331705,17.942505,11.531576,9.352808,31.735265,39.018898,25.027186,39.88819,7.824383,27.404911,35.298676,40.591237,36.60686,103.678305,9.748175,39.774146,36.205469,3.908821,7.40977,1.726265,19.72101,4.124331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234.822732,20.772592,12.715309,9.477469,25.695576,38.747868,19.303447,30.513874,9.636041,27.669564,24.510146,46.995247,50.335962,80.809388,8.483402,39.493914,26.095322,3.685247,6.38739,1.401708,21.492985,3.450274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.895939,28.118496,16.875099,12.545593,23.081607,36.301968,15.222722,23.769113,12.630228,26.92634,19.473098,66.382736,62.812996,65.021311,7.804506,36.614063,18.24776,3.384859,5.461579,1.369856,28.276333,3.700997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.893853,39.900219,24.406304,18.818387,27.187334,32.365793,14.836831,23.15187,15.652357,25.568654,21.559583,93.787645,71.69983,68.269201,8.56256,32.39508,14.196511,3.276789,5.303698,1.65081,38.509411,5.271227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.147199,52.924675,33.758782,26.509886,38.840643,30.132165,19.818504,32.433941,17.775754,25.026219,32.430088,115.251261,74.006267,99.879312,10.763236,29.929234,16.26377,3.480217,6.297023,2.123885,47.404924,7.769936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.683772,66.690269,44.245017,33.527836,48.872287,31.022095,27.736554,45.945974,18.516357,25.878572,44.972215,126.516918,77.002786,140.261075,12.644792,30.764734,22.730192,3.889546,7.7465,2.510848,51.370601,9.077196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.530966,82.961744,57.960441,43.190295,53.321339,32.664847,32.089113,53.313957,18.275595,26.947353,47.166167,140.526736,93.199391,162.395306,13.918519,32.503361,26.060939,4.072322,8.661115,2.822309,51.155864,9.14595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.850867,95.851824,70.718359,55.28109,54.639978,33.702442,32.931605,54.319289,21.031847,27.431982,47.780493,172.681239,118.60668,166.446358,15.317244,33.473082,26.344521,4.18702,9.271873,3.145154,58.103508,9.359084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.560546,98.892375,74.713216,60.892934,54.678254,35.466924,32.585023,51.952354,23.920694,28.073444,64.079382,188.124384,128.75096,162.894938,15.675513,35.759176,27.900814,4.373622,9.725048,3.151957,64.602163,9.641427,2.900294,3.280128,1.093231,0.738534,2.785855,4.708748,2.645775,3.776909,3.900558,4.415229,2.574909,1.240373
44.140816,93.30995,70.088962,56.92745,53.999367,36.293751,30.957501,46.880033,22.71241,27.449652,89.347808,171.55676,111.328685,154.70103,14.645687,38.148466,30.684173,4.176437,8.978755,2.923863,61.315358,9.640624,54.222169,56.080177,27.642008,14.580622,25.635244,25.689043,19.818413,18.425196,21.701591,28.09793,33.174788,22.993554
71.822698,89.830566,66.461863,52.684882,60.392556,47.57654,39.985411,60.23663,22.721964,34.345075,110.963236,166.593948,100.847273,197.155362,13.104091,50.364764,43.546293,4.607495,9.115434,2.489158,62.666681,10.313607,148.975765,157.083076,73.106647,53.415544,79.309356,50.982977,46.418932,41.212662,54.819697,48.408066,100.156426,73.145827
131.009572,91.527195,67.909826,53.108779,71.346387,56.911693,56.278113,86.714344,24.056451,0.04012,119.143647,170.277387,111.683121,266.484241,16.275572,60.470759,66.22102,5.96974,12.474716,2.896916,66.381813,11.358239,228.298676,248.254269,111.80858,90.071032,181.210367,84.265657,84.355019,92.302007,132.054206,61.600362,273.745012,128.349787
227.43815,96.391993,73.093352,57.926493,74.113465,64.60407,62.79238,96.210853,26.697546,43.544852,121.910984,183.86388,119.958742,284.105694,20.475967,69.291526,82.635398,7.605535,16.093831,3.402674,73.865449,12.210805,283.117656,308.943683,138.857299,115.907766,321.381228,106.957992,146.136206,124.782264,215.226285,94.886355,421.535463,163.218807
342.511435,100.327762,77.918657,63.24755,78.891611,85.536997,66.883638,102.377522,28.700371,49.883376,133.822731,196.226545,120.595513,298.771567,23.995598,94.029205,91.177114,9.13488,18.132696,3.83918,81.830313,13.958155,309.479455,339.809033,153.901652,129.113384,387.113372,123.382913,178.329013,150.70311,257.388491,173.561892,503.100194,180.221935
417.581041,101.567231,79.958869,65.677176,82.968703,114.38602,69.689034,106.846489,28.757335,55.782845,148.018473,198.187969,115.851444,312.080056,27.5602,129.329648,95.528974,10.157356,18.997181,4.346661,84.531267,15.133697,312.199624,351.315451,160.90334,129.774865,399.172425,148.625347,192.972329,168.234919,278.882932,225.337652,521.621084,183.684153
453.451269,102.228953,80.848104,66.516429,84.717887,125.411454,73.591635,112.861457,27.56009,57.394616,162.061904,194.874595,112.996013,323.542985,28.679496,143.50432,103.125578,10.104208,19.106654,4.564976,81.937846,15.157504,310.132643,346.706027,159.779601,124.191455,382.613741,154.816645,165.943653,164.618894,267.671376,259.051069,501.712865,178.633296
486.02969,104.89574,83.910863,68.869507,84.321653,124.056106,76.537514,117.644156,27.448428,57.13201,170.56728,198.192934,117.815376,330.138567,27.557804,141.831413,111.306794,9.858498,19.197734,4.399611,80.930172,14.740916,295.194929,323.276607,148.379933,114.45543,350.003031,144.469133,151.851624,144.212662,240.27166,242.383597,462.872344,166.747175
513.761924,107.635025,87.153857,71.716654,82.49752,121.407507,76.436227,116.632045,27.772666,56.565726,173.040539,203.511857,121.399041,321.608083,25.178912,138.452412,115.791699,9.52832,18.558456,4.084982,81.613917,14.501687,251.916556,270.584919,125.252536,96.681899,294.946398,117.801746,138.816164,116.849723,199.711258,202.586641,389.774722,140.629387
526.949691,109.994632,90.266375,74.506077,81.050666,120.938429,75.014045,114.105128,27.533004,56.215814,175.860971,207.162199,121.410642,312.22554,22.886723,137.726884,116.831207,8.879661,17.521511,3.764777,81.406135,14.348296,180.066111,192.567464,91.077107,69.307296,211.375535,78.124194,96.881179,79.878895,141.873022,144.486391,280.672058,99.964128
525.190454,112.523054,93.935611,77.951686,78.52951,120.029135,73.570412,111.207032,26.769343,55.5483,184.690276,208.640667,121.215767,298.465157,19.876016,136.509697,118.67902,7.69549,15.452818,3.345405,79.552859,13.828986,92.030282,99.52816,48.733924,35.151238,106.522464,38.532902,49.302723,39.996539,70.539969,73.625003,145.92802,51.179651
514.417705,114.890366,97.42215,81.345833,75.00322,116.439997,74.052615,112.881173,24.662275,54.138409,197.365321,206.460168,117.695691,286.504991,16.59819,131.423445,125.410765,6.297786,13.49958,2.800471,73.693841,12.753084,17.534933,19.452195,10.516805,6.280609,17.734217,6.556112,9.277234,6.392718,11.062055,11.91504,26.263816,9.428898
491.756565,117.060569,100.926922,85.310839,77.653146,115.573319,80.706669,125.774976,24.996707,53.55552,210.078592,208.319519,121.78459,306.128494,17.170914,129.105281,136.822181,6.23885,14.520316,2.756323,74.292598,13.119092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462.872725,117.851133,102.504993,87.572519,79.574725,124.059957,85.401137,131.56585,27.642466,55.404001,221.230092,210.276617,133.424722,314.518385,18.689894,140.274154,147.722061,7.234149,16.094017,2.870783,78.836711,13.578525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438.767396,116.832453,101.247656,86.764793,83.918584,136.750831,88.908509,136.414356,29.255879,58.097425,228.175525,211.223733,136.380699,327.267935,21.93954,157.562282,153.032144,8.728868,17.958236,3.28066,83.810247,14.889715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459.604681,114.399677,97.603676,83.655624,90.00408,145.56808,95.894184,152.864668,30.299632,59.675123,227.513741,213.384654,122.556651,377.249835,23.972818,169.683488,153.400117,9.939237,20.457636,3.69577,88.508291,15.852505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487.727635,108.496055,90.134602,76.583404,86.963188,147.647825,90.447273,142.547951,26.21248,60.069146,212.381002,195.150996,95.781556,353.763212,23.73428,172.636831,145.621308,10.400798,19.376771,3.98589,80.346389,15.221005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495.677772,100.694889,81.544978,68.154076,79.906621,144.439734,80.178872,124.649083,21.016271,59.872342,189.641853,169.092774,74.960596,308.280472,23.515817,167.860196,132.243925,10.61496,18.466605,3.974323,67.072286,13.553612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.351157,92.981593,73.811583,60.993924,71.788509,132.085098,69.764155,108.016557,17.858653,57.816726,165.95199,145.383076,64.891244,265.37674,20.697009,150.845814,118.658179,8.948267,15.991029,3.822104,56.630987,11.629223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513.717941,85.546224,67.066197,55.205153,65.06249,121.292041,62.585948,97.098304,16.234377,55.625024,149.457882,127.629838,57.833205,234.703018,17.897682,136.506228,110.270376,7.521344,13.600901,3.77433,50.284222,10.178304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543.537051,80.863768,63.138556,51.967878,62.763256,121.672368,61.556544,95.610281,15.631352,55.571082,144.415385,119.410921,56.210836,230.541403,16.655903,136.868098,109.649012,7.035503,13.147344,3.706383,47.135739,9.71612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565.555241,79.923408,62.525046,51.258273,63.761239,124.687676,63.829225,99.552637,15.846055,56.031946,146.490503,117.539107,60.669827,241.17432,15.962996,140.791429,112.965292,7.086363,13.704223,3.402337,46.502873,9.640945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575.704751,80.665029,63.137938,51.839665,62.453277,127.871076,63.301756,96.816397,16.218213,56.280337,148.724559,118.620657,65.844538,236.394278,15.32269,145.263581,115.43008,6.818354,13.357772,3.215905,46.922364,9.344544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579.998401,79.928566,61.81419,50.729373,57.828921,128.617043,61.169306,91.059233,16.97595,56.052372,148.424292,119.408723,74.935612,219.19962,13.540528,146.93441,118.074272,6.216233,12.140454,3.021919,47.068056,8.576207,3.578723,3.482414,1.336854,1.274609,5.660572,4.301296,3.504847,3.741429,4.099438,4.958478,7.075752,1.943785
579.988434,80.888412,62.519141,49.935809,48.217138,130.779292,55.583111,78.158504,16.274458,56.352451,142.309752,115.90149,75.32494,184.168779,10.265297,150.464532,118.678642,5.67163,10.426576,2.188763,43.522237,6.609941,43.937521,43.164843,13.479113,18.261029,58.921095,32.103769,31.747152,26.542049,35.239009,54.200841,78.140845,25.933999
580.275522,85.218609,66.097589,52.360069,45.854402,133.944162,54.651603,74.625862,16.465551,57.163755,144.200517,120.624792,78.398079,174.712022,10.444677,155.163899,120.783341,5.681516,9.804279,2.34433,43.815359,6.039863,86.545008,82.836877,41.392288,37.157833,139.844522,70.319505,77.013977,60.163186,95.276691,110.596512,152.66018,50.601578
580.619898,91.037608,70.280623,56.143641,56.441506,138.262406,62.373717,88.1698,21.566586,58.302006,152.839196,149.595231,98.02242,216.094334,13.760829,160.687305,123.786024,7.103323,12.502547,2.756007,57.516328,8.109671,118.403764,131.483967,92.409839,49.093561,168.416144,110.772665,116.131919,93.509464,127.941793,138.667612,239.452171,70.501381
578.882515,92.692238,71.127474,56.977736,62.819136,138.083656,64.277666,92.762183,23.427899,58.455947,151.137185,162.285376,99.545299,236.386412,16.391726,160.366977,120.48617,7.73059,13.923046,2.891907,64.741885,9.909946,129.296672,175.91044,106.036854,55.005809,198.625753,121.253418,115.039739,99.448401,134.681657,205.512634,368.447592,86.273588
575.710308,91.946449,70.609118,56.505691,63.76131,134.482375,62.912977,91.851018,21.505579,57.927545,143.204684,159.29914,90.389739,238.876998,17.329624,155.604387,114.174754,7.812794,14.341329,2.641948,61.791754,9.988662,134.995724,186.167926,48.161994,58.886447,257.662532,102.646421,92.128819,81.466775,130.732442,235.731015,386.489702,110.161072
571.347403,90.310487,69.623803,56.083827,63.460153,130.383084,61.120342,89.245514,19.197626,57.227308,141.397697,153.03365,75.95944,236.37511,16.673753,150.075725,109.977996,7.621032,14.056744,2.481193,58.018728,10.025134,146.121953,145.141611,46.342041,62.112544,265.343592,83.944586,90.550789,72.627928,148.426679,213.40736,245.838213,86.778005
565.354619,87.092942,67.211407,53.79651,62.614626,126.179557,59.435475,86.717174,15.8297,56.40411,139.602055,137.183539,63.432337,232.932008,16.048854,144.641354,105.836183,7.334245,13.599191,2.475705,50.712839,9.641415,157.916902,135.938237,56.23018,55.954143,173.913838,79.522997,93.468246,71.56431,138.226455,96.516701,157.156686,73.985725
557.622316,87.601384,68.437726,54.340461,60.768555,120.028415,58.096359,84.684742,13.62184,55.060607,140.208237,128.045653,58.191113,227.219503,15.315955,136.76466,104.395104,6.818814,12.906209,2.323367,44.128695,8.937394,133.143214,100.672232,50.346132,46.57114,120.601002,67.479118,100.306032,56.64241,99.130312,69.616388,140.122979,55.921831
551.999055,87.884963,69.349191,54.856643,56.475363,112.981662,56.54703,81.954036,11.72206,53.300991,141.713226,118.329968,52.683536,214.116042,13.414683,127.787747,105.168691,6.214939,11.919104,1.988163,38.235236,7.819534,74.394485,63.330307,29.090306,29.189695,76.177964,59.661398,75.342473,49.65426,64.850141,70.169403,105.655021,34.693503
551.83662,86.529726,68.735588,54.030345,46.391864,107.889889,50.900554,72.659658,9.883761,51.641551,138.92768,104.729618,47.562293,179.274688,9.72593,121.502264,105.039403,5.217145,9.71637,1.550602,31.419441,5.832917,39.581092,37.769429,17.59114,14.694051,40.908311,34.126729,35.26932,29.007596,33.946756,48.34033,56.527531,19.490396
556.650786,85.599515,68.274992,52.880374,36.052564,102.898817,42.551834,59.313211,8.411689,49.552536,127.081345,93.745568,45.562868,135.867545,6.898001,114.926366,100.960178,4.093217,7.404178,1.137652,25.421438,4.40875,21.569761,27.419511,14.767328,6.892664,17.513433,11.0737,12.364985,9.75298,12.991778,15.10785,23.584923,9.779059
566.881551,89.827701,71.622386,55.760023,35.551651,98.384612,38.742564,55.213687,10.094713,48.041636,122.513024,103.674421,56.002892,126.737726,6.302487,108.661046,94.834596,3.739423,6.752514,0.950672,28.797765,4.738363,9.803874,15.656158,5.908667,2.787512,5.340546,1.289335,1.735725,1.257722,2.218539,1.793315,9.15152,6.274598
575.5745,95.746285,76.782724,60.893436,41.906087,97.131449,42.732204,62.64234,13.036947,47.912872,131.46957,123.27563,68.267468,148.306903,6.839291,106.742726,97.101545,3.777595,7.405975,0.928907,36.699426,6.111398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583.890435,99.53751,80.184182,64.260878,49.206842,101.434822,47.941009,72.297148,15.751047,49.188784,140.311956,139.315817,77.876307,176.921975,7.63937,112.136794,101.515962,4.007912,8.384585,1.02547,44.39285,7.362849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587.661735,100.031483,80.566385,64.784464,52.961262,105.282234,51.322699,78.154489,17.31159,49.896759,142.731832,146.180232,81.380392,194.027418,8.510856,117.087424,103.125638,4.205183,9.339377,1.223438,49.257968,8.035961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584.256464,101.092886,81.373802,65.872259,55.933379,104.757008,52.337335,80.452536,18.136049,49.710434,140.31552,154.647296,81.725434,202.026948,9.80197,116.493901,101.557118,4.587415,10.284512,1.510375,53.294989,8.868201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.129597,101.994561,81.972245,66.615061,58.700834,103.726351,52.837153,81.534857,18.275018,50.037662,140.047814,159.635139,82.565783,208.016698,11.780947,114.85534,98.662293,5.115046,10.838045,1.813514,55.212574,9.661129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557.030911,100.286311,80.020247,65.1899,60.088163,101.409591,52.99201,82.103784,17.972807,49.671789,136.168282,157.605393,80.888904,212.28658,13.42833,112.308716,95.638344,5.468029,11.356109,2.071724,54.74715,9.910001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532.052488,96.57543,76.263171,62.107486,60.060385,101.408871,52.079244,80.649671,17.537838,49.795432,129.855481,150.897013,77.074618,212.099176,14.308308,112.493883,91.425021,5.744337,11.686785,2.261884,53.046586,9.821351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494.542323,90.068255,69.776384,56.674414,58.703867,97.498331,50.040786,77.592334,17.141094,49.036713,120.848552,139.902108,72.670889,204.768622,14.325205,107.709987,85.314212,5.747201,11.508958,2.404194,51.057901,9.482508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
